Formula,Volume,Density,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature,O,N,C,B,Si,Al,Mg,Zr,Ti,Ca,Y,Hf,Fe,Na,K,Ba,Sr,Li,Be,Mn,V,Cr,Nb,Mo,W,Re,Sc,La,Ce,Th,U,Tm,Elements
Li4 V4 N8,184.84495128238623,3.08655436506124,-7.749419359375,-7.929919359375,-1.013464662708333,-0.026633420865383,11.567047543921891,80.75,46.341,41.479876986061306,1.444916441767592,567.2648217844204,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,828.05642855455,"['Li', 'V', 'N']"
Be4 C4 N8,99.47933119124602,3.274113771393908,-7.796106461875,-7.976606461875001,-0.5663394100000011,-0.0588119406249999,6.216925523248006,310.237,292.421,430.98548288096606,5.072383351956527,1679.1809254363272,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2328.23863268255,"['Be', 'C', 'N']"
Mg4 Si4 N8,173.72813159837423,3.074086298290361,-7.098594643125,-7.279094643125,-1.354447660624999,-0.223218170729166,10.851089261658045,173.274,105.134,134.2799881165189,2.263155551149834,872.5877520644297,0,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.4211768758,"['Mg', 'Si', 'N']"
Mg4 V2 N6,147.8654903859279,3.179716541512748,-7.163305960833333,-7.343805960833333,-1.128147469999999,-0.183295540972221,12.318464440588777,128.676,54.099,65.68997668081212,1.506508721374292,595.0382380064607,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,874.3347759905499,"['Mg', 'V', 'N']"
Mg4 Cr2 N6,145.29519573882212,3.260071692629492,-6.996704299166667,-7.177204299166667,-0.8666889083333331,-0.138665090972222,12.080450178816768,124.288,51.678,60.48864241327452,1.47272977734392,577.667277041407,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,859.8858186261999,"['Mg', 'Cr', 'N']"
Al10 B2 O18,337.27666338632423,2.852733639984614,-7.617005451666666,-8.029205451666666,-3.366610787277778,-0.03535921127778,11.224340168826249,159.267,78.213,80.56496126316533,2.012719859334651,775.9995540444453,18,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018.60333035295,"['Al', 'B', 'O']"
Na4 Si2 O6,159.58061291840596,2.540293244912132,-6.174786350833333,-6.518286350833333,-2.699244412183908,-0.052287463749999,13.27035460562724,61.337,35.839,35.48473716353535,1.274088765248312,524.1706775499773,6,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.51492865655,"['Na', 'Si', 'O']"
Li4 Si2 O6,121.53643145904124,2.458383184684539,-6.553902715833334,-6.8974027158333335,-2.8828949194444453,-0.037497249444445,10.191126243627645,76.805,51.443,54.10504690685343,1.836242886344497,697.6505161141341,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,858.4836402369499,"['Li', 'Si', 'O']"
Na2 Si4 N6,129.51670242956186,3.107330005634828,-7.223422260833334,-7.403922260833333,-1.20681457275862,-0.1882203353113,10.788722922137014,186.672,116.13,168.3170576847186,2.370159926665731,913.4695523960488,0,6,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1246.7456972950001,"['Na', 'Si', 'N']"
Li4 Si4 O10,210.98237829148667,2.361940265430214,-7.01294419611111,-7.394610862777777,-3.015912327407407,-0.004921083333328,11.738641977446989,78.037,49.052,48.19376610676143,1.670255785674759,662.5086856170386,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,844.2206742872,"['Li', 'Si', 'O']"
Li2 B12 C2,119.8483290701334,2.322645073100157,-6.645888894375,-6.645888894375,-0.244146521354166,-0.044385598392862,7.489962775687027,196.324,184.076,273.0227154324991,4.2228092206032,1486.7632699268102,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.5253455768,"['Li', 'B', 'C']"
Sr4 Al8 O16,396.6659980861123,3.442440218750706,-7.205609828928572,-7.5981812575,-3.459254238452381,-0.032910617630951,14.13788568377612,83.129,45.935,34.93636617673019,1.193204572922511,499.81073342620726,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.6363633237501,"['Sr', 'Al', 'O']"
Si4 C2 N8,189.0530389804917,2.181959814602429,-8.293521369999999,-8.499807084285715,-0.8676240482142851,-0.001228841071428,13.522637966654807,134.468,25.701,40.26519875917662,1.220558347595591,486.52926882617976,0,8,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.2562077705501,"['Si', 'C', 'N']"
Ba1 Si6 N8,183.47619983640467,3.782118062562685,-7.866117200666666,-8.058650534,-1.314461032666667,-0.012630720449999,12.243211181245368,157.981,105.514,124.83444623648928,1.8716874408434232,755.8190003155121,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182.7110023077998,"['Ba', 'Si', 'N']"
Hf1 Zr1 B4,61.01186197249619,8.517671304070896,-8.540899768333334,-8.540899768333334,-1.003823644444444,-0.001201488333334,10.161076040622598,244.894,237.314,315.02349180894186,2.034308662538757,795.3530835064648,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986.5006040278001,"['Hf', 'Zr', 'B']"
Al1 Cr3 B4,69.88886307994974,5.374775040995461,-7.8733902825,-7.8733902825,-0.445604617083332,-0.001878129374998,8.739464354680708,248.749,182.763,253.24568113307143,2.563152626711275,931.1604677498892,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1651.50060279295,"['Al', 'Cr', 'B']"
Ba8 Si4 O16,465.7543720314373,5.230063906142494,-7.120135700357143,-7.512707128928571,-3.361976853214285,-0.123783789642857,16.606839404373552,71.162,30.552,18.19818502094517,0.7219269686262391,315.2700297716229,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.0757035872,"['Ba', 'Si', 'O']"
Ca6 Mn2 N6,217.1070756322069,3.322379440511756,-6.612435787857143,-6.767150073571428,-1.025964401133004,-0.063492912428567,15.49912256519809,88.138,50.938,52.46332339079873,1.199603245924934,519.4155785542002,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,855.4706539142,"['Ca', 'Mn', 'N']"
Al2 B2 Mo2,70.48331241004597,6.301295939079633,-7.540937284999999,-7.540937284999999,-0.450731381388887,-0.051246112708331,11.747680282236026,211.148,134.6,188.6599549460873,1.689774642727793,671.0106121569954,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1358.4504379999998,"['Al', 'B', 'Mo']"
Ca6 Cr2 N6,219.49392637318937,3.241737331893482,-6.734015657142857,-6.888729942857142,-1.07739681642857,-0.068684456249998,15.66904238405372,85.654,51.84,53.736782153511385,1.211627448420711,527.9445423156002,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,860.85246208,"['Ca', 'Cr', 'N']"
Ca6 V2 N6,225.9434173028464,3.133701590848523,-6.790841182857143,-6.945555468571428,-1.215528256428571,-0.027083341362432,16.135379195803957,87.062,50.486,53.93479627814288,1.197024847915463,525.3969656182203,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,852.7741199078,"['Ca', 'V', 'N']"
Li8 Ti2 O8,185.66722700014785,2.497573203249472,-6.326992261666667,-6.632325595,-2.707544761296295,-0.032375854444444,10.298172985765216,79.937,43.617,39.92429473359774,1.6881523566989332,635.8187304012866,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,811.82281347895,"['Li', 'Ti', 'O']"
Na4 V4 N8,240.8556337124472,2.811362202300357,-7.412511284375,-7.593011284375001,-0.8231559810129311,-0.11704622375,15.040563534140574,46.808,10.582,8.601932304337062,0.638519936112513,264.59561161756574,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,615.6012082982,"['Na', 'V', 'N']"
Sr8 Cr4 N12,383.0093148441279,4.66944716298502,-7.235019517916666,-7.415519517916667,-1.075266325972221,-0.0150978428125,15.95872145183866,88.705,46.392,34.00050413187884,0.954660268232637,415.1666147544142,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,828.3604397152001,"['Sr', 'Cr', 'N']"
Mg8 B16 C16,385.9169471113437,2.407814466358365,-6.8296820095,-6.8296820095,-0.146403094166666,-0.062590053,9.636529996825423,157.751,104.546,104.0319731056984,2.73810561720199,1020.3645673606338,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.8782863638,"['Mg', 'B', 'C']"
U2 Re2 B8,122.83089448380072,12.639632036426825,-8.948048420000001,-8.948048420000001,-0.539131040277778,-0.007338954375001,10.277539173500882,276.868,213.715,189.6761003896231,1.617230103644173,622.4268314983511,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1841.17640567375,"['U', 'Re', 'B']"
Li2 Hf1 O3,64.82327898758504,6.157419284213596,-7.596727958333333,-7.940227958333334,-3.170408328611111,-0.027106725416666,10.803879831264174,124.693,45.772,47.223824433409966,1.095558802494093,412.0887414832601,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,824.6648117912,"['Li', 'Hf', 'O']"
Y2 B3 C2,85.20058348389023,4.565790463712885,-7.850752287142858,-7.850752287142858,-0.5038310694047621,-0.009807917321428,12.178180126370306,149.778,37.797,50.08614038103688,1.086382600398263,420.6488485745082,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.1660072649499,"['Y', 'B', 'C']"
Li2 Ce1 O3,77.15892611452588,4.347164984845889,-6.755107679999999,-7.09860768,-2.999471362777777,-0.004440854999999,12.84258338507204,95.497,38.795,44.1768528081284,1.062840350883903,425.0890869617269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,783.10622861375,"['Li', 'Ce', 'O']"
Al1 Cr2 B2,47.56403690948177,5.32736920918272,-7.74785304,-7.74785304,-0.465762177666665,-0.036926889346156,9.484466600320925,227.31,178.062,286.7926290967084,2.386793748060296,895.3612616126431,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1622.7847617142002,"['Al', 'Cr', 'B']"
Mn2 Al1 B2,45.47966952173905,5.786357237983918,-7.55609536,-7.55609536,-0.470417368839081,-0.05647870621212,9.086186816989228,199.942,155.272,221.90308633910487,2.204721044852033,814.7713540458408,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1483.9176866912,"['Mn', 'Al', 'B']"
U2 Cr1 N3,74.52340375866675,12.702454995907136,-10.715947553333336,-10.896447553333331,-1.3555555091666651,-0.011115520416669,12.56370828053979,225.315,98.863,100.57026322035048,1.008850891289054,401.8119489261222,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1142.65597102295,"['U', 'Cr', 'N']"
U1 Fe2 B6,77.49122626689534,8.884030794255022,-8.10684305888889,-8.10684305888889,-0.5170871638888881,-0.057028067777771,8.704540301696948,201.105,194.582,191.7333228027396,2.011722555567218,746.877686672245,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1723.8038050982,"['U', 'Fe', 'B']"
Sc8 Re4 B24,352.5598174202533,6.424085720306284,-7.970932870833333,-7.970932870833333,-0.7280644241666651,-0.026222338055551,9.773969250281418,226.401,195.537,153.5884297192705,2.210268967437694,844.1848282322636,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,1729.65276510295,"['Sc', 'Re', 'B']"
Sc8 Cr4 B24,335.2397354675306,4.096843457498196,-7.677881704166667,-7.677881704166667,-0.745177670277777,-0.050285405833331,9.326874133158478,208.603,203.456,194.29196540634655,2.876662025747985,1093.7046250533328,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,1778.1918491648,"['Sc', 'Cr', 'B']"
Ba4 U4 O16,400.8903179275587,7.279434157389319,-8.710461641250001,-9.16846164125,-3.66809014625,-0.253819269861116,16.67453303825589,90.551,40.544,24.164640732759377,0.7010962367059841,307.13456374532274,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,793.5191387648,"['Ba', 'U', 'O']"
Sr4 Nb8 O16,386.9595672358729,5.791988034534854,-8.550875036428572,-8.943446465000001,-2.988596814523809,-0.065167746857149,13.811998395223036,147.015,72.302,54.94379308801206,1.183189630579535,488.8716048466271,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,983.1799885622,"['Sr', 'Nb', 'O']"
Al8 Si4 O20,352.80090817111864,3.050819945801033,-7.6524893540625,-8.0818643540625,-3.3748300146875,-0.0080416746875,11.00694846358606,142.634,88.811,83.22268403509143,2.062644971642499,800.3188893121778,20,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.21107654655,"['Al', 'Si', 'O']"
Ca28 Si4 N24,868.1597623930157,3.004270538002899,-5.933308105357143,-6.088022391071428,-1.124916195357142,-0.004954732857144,15.54851756920485,79.323,54.329,36.5194544801496,1.283294154523163,562.1320176229544,0,24,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.70779213255,"['Ca', 'Si', 'N']"
Li40 Al8 O32,764.5661521618682,2.183757906611288,-5.529606398375,-5.804406398375,-2.496202980041666,-0.026091039125001,9.540283121407835,80.916,54.227,33.2295856600267,2.081870946211461,773.791999275376,32,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,875.09888214095,"['Li', 'Al', 'O']"
K16 Al16 O32,948.911975513496,2.746107802189393,-6.25911868046875,-6.602618680468749,-2.914644483718749,-0.143376385078122,14.799515847233424,65.943,40.349,24.234261522991197,1.20459411640738,515.3225857991785,32,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.3580129905499,"['K', 'Al', 'O']"
Na8 Mn4 N8,314.58548230136495,2.7222481321062952,-5.9180166935,-6.0624166935,-0.366405547706897,-0.147055968310344,15.729274115068248,44.14,22.139,16.09361602509758,0.874770934523956,377.80253477550775,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,684.11106442655,"['Na', 'Mn', 'N']"
Hf4 Mg4 N8,211.22002383670423,7.258144539008685,-8.486792683125,-8.667292683125,-1.6096779506249992,-0.145565079687502,13.197972754472318,157.33,75.632,62.70081720866471,1.116248236230217,453.7856121100361,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1003.1312296832001,"['Hf', 'Mg', 'N']"
Y8 Re4 C8,335.274743112226,7.687495221099184,-9.1860392615,-9.1860392615,-0.419079182166666,-0.132685023549974,16.746854725736913,122.595,74.404,54.23858018417162,0.90131581752694,401.6044813803157,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,995.7724153688,"['Y', 'Re', 'C']"
Mg8 Si4 O16,299.86313702876447,3.116440274618452,-6.888854571428571,-7.281425999999999,-3.221751407142856,-0.076727365714285,10.68804256621181,119.124,74.609,65.66690354310558,1.906259093119163,732.6910223650542,16,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.0007665845501,"['Mg', 'Si', 'O']"
Na4 Ti8 O16,300.9994935829634,4.03211272955008,-8.019292946428571,-8.411864374999999,-3.1396710397454832,-0.007348045214287,10.733372591655804,143.935,77.985,65.30697251782198,1.729207641926826,660.0821526089633,16,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.23626312375,"['Na', 'Ti', 'O']"
Ba4 Si8 O20,503.4806909138175,3.608075867457753,-7.6200233803125,-8.0493983803125,-3.360721377187499,-0.003553191406249,15.701799870300874,58.4,34.2,21.38379250635925,0.933397314671576,406.21122333600186,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.765302,"['Ba', 'Si', 'O']"
Be4 Al8 O16,234.29115835171245,3.599681607746631,-7.392119474642857,-7.784690903214285,-3.352918253928571,-0.018851590357142,8.353477734555739,214.562,147.365,149.9800994005301,2.914136887168905,1037.9189091609792,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1435.87119377375,"['Be', 'Al', 'O']"
Li4 Ca4 N4,173.5510409226914,2.335579401182187,-4.73198025,-4.852313583333333,-0.7686410261111111,-0.047069644722221,14.456194982977893,69.668,40.787,46.03546997784001,1.339796407059486,567.2200482788347,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,794.96613865295,"['Li', 'Ca', 'N']"
Sr4 Hf4 O12,277.8569398580445,7.508740839579011,-8.698864951000001,-9.111064951,-3.812951851333333,-0.1702288885,13.874598303444756,155.349,92.483,71.92466314184975,1.154319463312355,482.5201240563591,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.2787379089498,"['Sr', 'Hf', 'O']"
Sr4 C4 O12,269.6881798268197,3.635955514388546,-7.4402210275,-7.8524210275,-2.700012635333333,-0.407478855500002,13.43571682006095,60.547,29.338,20.32471599517756,0.9684676001821272,396.2057080948941,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.8609750342001,"['Sr', 'C', 'O']"
Ba4 Y8 O16,449.5459602819312,5.601835578288284,-8.213137186428572,-8.605708615,-3.656599874047618,-0.013473330892857,16.035252953625772,113.773,59.353,42.61974780347327,0.982294707604596,427.81132226513535,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.71375823495,"['Ba', 'Y', 'O']"
U4 Mo4 C8,201.32607153278337,11.81082790766088,-10.4486636375,-10.4486636375,-0.300065861249999,-0.180599907187497,12.572543403653668,255.507,145.732,119.77367829881406,1.238417720048076,499.72078557983554,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1425.9569187032,"['U', 'Mo', 'C']"
Ca4 Sc8 O16,337.3926754812773,3.818976757235793,-8.31431423642857,-8.706885665,-3.783688220714285,-0.004302222321429,12.03732862651128,144.156,82.699,74.20485105640334,1.6879324812089802,671.5195297331724,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1045.5126085305499,"['Ca', 'Sc', 'O']"
Sr4 Zr4 O12,286.8713929408148,5.252253725521919,-8.2662611755,-8.6784611755,-3.662245755833333,-0.097100770642862,14.329735991822782,145.804,82.978,75.267612234052,1.284418641662828,541.3169381079376,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.1869216661999,"['Sr', 'Zr', 'O']"
Ca8 Si4 O16,395.7881663069237,2.890533665160927,-7.259540241785714,-7.652111670357143,-3.476631411785714,-0.069173057738094,14.113963284991325,89.257,49.717,42.70089501926439,1.355731670527812,567.8162836525921,16,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.1869490489499,"['Ca', 'Si', 'O']"
Ca4 Zr4 O12,266.6359046541604,4.4665400565815965,-8.337411774500001,-8.7496117745,-3.670175069500001,-0.059596659500003,13.3191157038838,149.043,85.19,82.76648926110106,1.481275054760345,609.3945122337077,12,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.464434855,"['Ca', 'Zr', 'O']"
K4 N4 O12,337.3800002680943,1.9904655102190327,-5.8726446935,-6.2848446935,-1.4266893160999992,-0.3887559245625,16.726737328509284,17.312,8.418,4.795862213501704,0.6042471115512551,265.9737250890503,12,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.7893544981999,"['K', 'N', 'O']"
Ba4 C4 O12,319.7114081445892,4.099747000611193,-7.469347381,-7.881547381,-2.6832426915000003,-0.492088167000003,15.926587345758596,51.872,21.914,13.954762043616135,0.71008181974113,305.6014602556328,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.7758628678,"['Ba', 'C', 'O']"
Sr16 C4 N16,690.6760087558201,4.024837411269758,-6.166279908055555,-6.3267243525,-0.84532224074074,-0.005302715277778,19.332846054727632,52.92,25.037,14.405368951371226,0.6720478844522391,310.0501943784455,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.3134382529499,"['Sr', 'C', 'N']"
Na4 U4 O12,289.8964601170058,7.080246523783943,-8.370565256499999,-8.7827652565,-3.291201592810344,-0.046276885499999,14.475056821199368,83.733,53.954,32.726687134255144,0.8766935431359971,373.47882275577695,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,873.4692087638,"['Na', 'U', 'O']"
Sr4 Sc8 O16,355.5201283122886,4.512476373697132,-8.223697616071428,-8.616269044642857,-3.738229661309524,-0.024251819107144,12.771209104126283,141.067,81.465,68.07924577358503,1.48585473649135,603.1281765999894,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1038.10825042375,"['Sr', 'Sc', 'O']"
Li2 V4 N6,123.16983748563544,4.067270469448943,-8.457623926666667,-8.638123926666667,-1.123753963055554,-0.00077050375,10.255826705806198,147.437,66.596,72.16990823279245,1.661930785863977,619.3963163355191,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,949.0216249688001,"['Li', 'V', 'N']"
Sc3 Fe1 C4,89.53993059670964,4.427777560322394,-8.48194519375,-8.48194519375,-0.434183881875,-0.077422221875,11.184313702718068,174.3,121.834,167.8061192636628,1.9644047026691087,772.0653648156884,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1281.2028779558,"['Sc', 'Fe', 'C']"
Hf1 Nb1 B4,57.84392520670526,9.032454865100856,-8.658896855,-8.658896855,-0.862886662777776,-0.007018643333333,9.650674062331673,268.54,221.748,285.3232683275013,2.014818378908541,763.4121613288702,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1890.5753765272,"['Hf', 'Nb', 'B']"
Th2 Mn1 N3,86.96894723675803,10.712091449136928,-9.51386185,-9.69436185,-1.5278257554885042,-0.048117272152776,14.48747964784766,197.985,101.138,110.36778177301018,0.9940824978090312,418.09939396980457,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1156.3514722742,"['Th', 'Mn', 'N']"
Mg2 B24 C4,218.87057651627973,2.701806103456693,-6.848313568,-6.848313568,-0.167626082333333,-0.044019266708339,7.293214238878641,228.181,213.484,254.84618433393555,4.292511986689315,1497.6543126261288,0,0,4,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839.7569200408002,"['Mg', 'B', 'C']"
Li2 Al2 B28,246.27732788291445,2.498475467021731,-6.3655428440625,-6.3655428440625,-0.167668876041666,-0.097578559784872,7.697810297492636,194.262,188.166,216.727014692557,4.026811880079313,1435.1425678393232,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.5346039558,"['Li', 'Al', 'B']"
Na4 U1 O5,137.9294153940703,4.935829582387186,-6.476293776,-6.819793776,-2.687662155120689,-0.136310017,13.689556840917056,46.607,31.019,20.91287151273841,0.8213966888757681,344.19304313254656,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,736.8514880985499,"['Na', 'U', 'O']"
Li4 U1 O5,102.74389620522598,5.588630336213826,-6.917046774000001,-7.260546774000001,-2.8938561238333342,-0.014506411875001,10.258682237539512,85.449,52.804,40.66350081461089,1.232449425064372,466.8907321240908,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,866.6051843288,"['Li', 'U', 'O']"
K2 Re2 O8,220.5062995543809,4.357233958147129,-7.45299357,-7.91099357,-2.3531985446666672,-0.497793290833321,18.29837389243385,18.263,11.252,5.346580937824104,0.437611336232995,201.0157455276737,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,619.5689541272,"['K', 'Re', 'O']"
Na2 Re2 O8,179.87203089542774,5.044140785424681,-7.405123211666666,-7.863123211666665,-2.269973795258619,-0.181299689375006,14.925226466465938,21.527,10.392,4.608507906296525,0.45621416802442,193.2632130638163,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,614.4761165151999,"['Na', 'Re', 'O']"
Mg8 Ti4 O16,310.8409661738343,3.429076239845253,-7.301675714642857,-7.694247143214286,-3.281690552261905,-0.002878909642854,11.041268014949802,146.153,71.912,65.83335965546668,1.77606607806534,681.0779074374276,16,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.8441546592,"['Mg', 'Ti', 'O']"
